content,label
이거 너 예전에 찾던 거 아니야? URL 1823,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 7414 (고객센터: 182),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 2642,0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 1182 (고객센터: 1577-8866),0
이거 진짜 도움 됐어 공유할게 URL 3028,0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 8963 (고객센터: 1599-1111),0
이거 너 예전에 찾던 거 아니야? URL 2185,0
이거 너 예전에 찾던 거 아니야? URL 6666,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 1213 (고객센터: 182),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 6052 (고객센터: 1577-8866),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 3169 (고객센터: 1577-8866),0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 1717 (고객센터: 129),0
친구가 이 링크 꼭 보라던데? URL 8337,0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 6644 (고객센터: 1599-1111),0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 6307,0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 3799 (고객센터: 1577-1000),0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 2840 (고객센터: 1577-1000),0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 9940 (고객센터: 1588-9999)",0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 8510 (고객센터: 100),0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 1147 (고객센터: 02-2100-3399),0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 2737 (고객센터: 1577-1000),0
이거 너 예전에 찾던 거 아니야? URL 6286,0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 589 (고객센터: 129),0
이번 주말 어디 갈지 정리된 거야 URL 3820,0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 5729 (고객센터: 1661-3000),0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 8283 (고객센터: 129),0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 4807 (고객센터: 1588-9999)",0
이번 주말 어디 갈지 정리된 거야 URL 660,0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 4606 (고객센터: 1577-1000),0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 3269,0
이번 주말 어디 갈지 정리된 거야 URL 4494,0
엄마가 이거 보라고 했어 URL 9855,0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 5817 (고객센터: 100),0
이거 너 예전에 찾던 거 아니야? URL 3184,0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 5912 (고객센터: 129),0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 812,0
친구가 이 링크 꼭 보라던데? URL 3333,0
엄마가 이거 보라고 했어 URL 1186,0
이번 주말 어디 갈지 정리된 거야 URL 7378,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 6789 (고객센터: 182),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 2665,0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 2363 (고객센터: 1588-5000),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 2663 (고객센터: 1661-3000),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 982 (고객센터: 1577-8866),0
우리 다음 약속 이 링크 참고하자 URL 3036,0
택배조회는 공식 사이트에서만 가능합니다. URL 2508,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 5100 (고객센터: 182),0
우리 다음 약속 이 링크 참고하자 URL 6828,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 7434 (고객센터: 1588-0075),0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 7493,0
모르는 번호로 온 문자는 반드시 확인 후 삭제하세요. 2650,0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 5375,0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 815 (고객센터: 129),0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 5207 (고객센터: 129),0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 3215,0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 5432 (고객센터: 1577-1000),0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 1822 (고객센터: 1588-5000),0
택배조회는 공식 사이트에서만 가능합니다. URL 695,0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 5073 (고객센터: 1588-5000),0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 2744,0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 8981 (고객센터: 100),0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 6781 (고객센터: 1577-1000),0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 4814 (고객센터: 02-2100-3399),0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 9733,0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 1721 (고객센터: 100),0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 5462 (고객센터: 1599-3333),0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 7203,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 4004 (고객센터: 1577-8000),0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 3564 (고객센터: 100),0
택배조회는 공식 사이트에서만 가능합니다. URL 9456,0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 5560 (고객센터: 129),0
이거 진짜 도움 됐어 공유할게 URL 6545,0
이거 진짜 도움 됐어 공유할게 URL 345,0
엄마가 이거 보라고 했어 URL 622,0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 8185 (고객센터: 100),0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 3809 (고객센터: 100),0
[LG U+] 신규 가입 이벤트. 요금할인 + 사은품 URL 7115 (고객센터: 1544-0010),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 3034 (고객센터: 120),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 7640 (고객센터: 1577-8866),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 2056 (고객센터: 1661-3000),0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 7066 (고객센터: 1577-8000),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 9795 (고객센터: 1577-8866),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 5464 (고객센터: 1661-3000),0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 6640 (고객센터: 1599-1111),0
친구가 이 링크 꼭 보라던데? URL 5140,0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 453 (고객센터: 120),0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 2595 (고객센터: 1588-5000),0
이거 너 예전에 찾던 거 아니야? URL 8809,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 3747,0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 9615 (고객센터: 1588-9999)",0
택배조회는 공식 사이트에서만 가능합니다. URL 758,0
엄마가 이거 보라고 했어 URL 6561,0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 6892 (고객센터: 1599-1111),0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 7606 (고객센터: 1588-0075),0
택배조회는 공식 사이트에서만 가능합니다. URL 5129,0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 2721,0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 9553 (고객센터: 129),0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 6680 (고객센터: 02-2100-3399),0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 9846 (고객센터: 1599-3333),0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 2080 (고객센터: 1588-0075),0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 3425 (고객센터: 1577-1000),0
이거 너 예전에 찾던 거 아니야? URL 1605,0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 1977 (고객센터: 02-2100-3399),0
우리 다음 약속 이 링크 참고하자 URL 3468,0
[LG U+] 신규 가입 이벤트. 요금할인 + 사은품 URL 815 (고객센터: 1544-0010),0
우리 다음 약속 이 링크 참고하자 URL 2374,0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 6578,0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 5615 (고객센터: 02-2100-3399),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 584 (고객센터: 1661-3000),0
엄마가 이거 보라고 했어 URL 7257,0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 7745,0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 6098 (고객센터: 1599-1111),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 3237 (고객센터: 1661-3000),0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 1266 (고객센터: 1599-1111),0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 1353 (고객센터: 1577-8000),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 3458,0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 4095 (고객센터: 1588-5000),0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 4671 (고객센터: 100),0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 2525 (고객센터: 100),0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 5595 (고객센터: 100),0
친구가 이 링크 꼭 보라던데? URL 3826,0
이거 진짜 도움 됐어 공유할게 URL 3490,0
모르는 번호로 온 문자는 반드시 확인 후 삭제하세요. 2338,0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 6188 (고객센터: 1588-9999)",0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 80,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 7918 (고객센터: 1577-8000),0
이거 진짜 도움 됐어 공유할게 URL 3163,0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 6403 (고객센터: 182),0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 2350,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 4663 (고객센터: 1588-0075),0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 9136,0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 4789 (고객센터: 1577-8866),0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 656 (고객센터: 02-2100-3399),0
이번 주말 어디 갈지 정리된 거야 URL 4797,0
친구가 이 링크 꼭 보라던데? URL 7441,0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 7656 (고객센터: 02-2100-3399),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 8430,0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 8413 (고객센터: 100),0
우리 다음 약속 이 링크 참고하자 URL 6221,0
이거 너 예전에 찾던 거 아니야? URL 4072,0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 6137,0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 9722,0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 41 (고객센터: 100),0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 4741 (고객센터: 1577-8000),0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 4085 (고객센터: 1588-9999)",0
모르는 번호로 온 문자는 반드시 확인 후 삭제하세요. 2044,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 3921 (고객센터: 1577-8000),0
엄마가 이거 보라고 했어 URL 7933,0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 7167 (고객센터: 1599-3333),0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 8768 (고객센터: 1599-1111),0
친구가 이 링크 꼭 보라던데? URL 8748,0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 5379 (고객센터: 120),0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 4281,0
이번 주말 어디 갈지 정리된 거야 URL 4916,0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 6014 (고객센터: 1588-5000),0
친구가 이 링크 꼭 보라던데? URL 1842,0
이번 주말 어디 갈지 정리된 거야 URL 1171,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 8997 (고객센터: 1588-0075),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 6985 (고객센터: 1661-3000),0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 147 (고객센터: 1577-1000),0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 8236,0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 7594 (고객센터: 1599-3333),0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 5632 (고객센터: 1599-1111),0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 3385 (고객센터: 100),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 3590 (고객센터: 1577-8866),0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 1460,0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 993,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 841 (고객센터: 1577-8000),0
이거 너 예전에 찾던 거 아니야? URL 4019,0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 6420 (고객센터: 1588-5000),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 5970 (고객센터: 1661-3000),0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 5269 (고객센터: 100),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 5766 (고객센터: 120),0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 5350 (고객센터: 129),0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 2240 (고객센터: 1588-9999)",0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 4582,0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 2167 (고객센터: 1599-3333),0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 8619,0
우리 다음 약속 이 링크 참고하자 URL 4299,0
이거 진짜 도움 됐어 공유할게 URL 6550,0
우리 다음 약속 이 링크 참고하자 URL 2782,0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 1717 (고객센터: 1577-1000),0
이번 주말 어디 갈지 정리된 거야 URL 4442,0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 5308 (고객센터: 120),0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 844 (고객센터: 02-2100-3399),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 7305 (고객센터: 1577-8866),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 421,0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 6614 (고객센터: 129),0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 8378 (고객센터: 1588-9999)",0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL ㅋㅋ,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 8484 (고객센터: 1577-8000),0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 8807 (고객센터: 1588-5000),0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 8261 (고객센터: 1588-9999)",0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 7851 (고객센터: 100),0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 2203 (고객센터: 1599-3333),0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 9139 (고객센터: 129),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 1353 (고객센터: 1661-3000),0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 3633,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 7719,0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 2628,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 6722 (고객센터: 1577-8000),0
친구가 이 링크 꼭 보라던데? URL 7216,0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 9937 (고객센터: 1661-3000),0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 2950,0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 275 (고객센터: 1588-5000),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 8391 (고객센터: 1661-3000),0
이거 진짜 도움 됐어 공유할게 URL 7071,0
이번 주말 어디 갈지 정리된 거야 URL 1124,0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 8283 (고객센터: 02-2100-3399),0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 2029 (고객센터: 120),0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 1613 (고객센터: 1588-0075),0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 8416,0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 4773 (고객센터: 1588-9999)",0
우리 다음 약속 이 링크 참고하자 URL 6345,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 7824,0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 2426 (고객센터: 1577-8866),0
모르는 번호로 온 문자는 반드시 확인 후 삭제하세요. 2600,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 4980 (고객센터: 1588-0075),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 8345 (고객센터: 1661-3000),0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 5616 (고객센터: 1599-3333),0
우리 다음 약속 이 링크 참고하자 URL 1495,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 1816 (고객센터: 1577-8000),0
이거 너 예전에 찾던 거 아니야? URL 6483,0
[건강보험공단] 건강검진 예약 안내. 예약 기간: DATE까지 201 (고객센터: 1577-1000),0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 2565,0
엄마가 이거 보라고 했어 URL 1138,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 1066 (고객센터: 1577-8000),0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 4153 (고객센터: 100),0
이거 너 예전에 찾던 거 아니야? URL 9808,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 5930 (고객센터: 1588-0075),0
[하나은행] 하나원큐 대출 한도 확인 이벤트! URL 9231 (고객센터: 1599-1111),0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 372 (고객센터: 1588-9999)",0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 645 (고객센터: 1588-9999)",0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 4482 (고객센터: 1661-3000),0
택배조회는 공식 사이트에서만 가능합니다. URL 6919,0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 8058 (고객센터: 100),0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 7892,0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 7927,0
이거 너 예전에 찾던 거 아니야? URL 4462,0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 2538 (고객센터: 1577-8866),0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 1961 (고객센터: 1588-0075),0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 8838 (고객센터: 182),0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 4736 (고객센터: 02-2100-3399),0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 1478 (고객센터: 1588-0075),0
이거 진짜 도움 됐어 공유할게 URL 5420,0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 8131 (고객센터: 1577-8866),0
우리 다음 약속 이 링크 참고하자 URL 561,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 3615,0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 5348,0
[카카오뱅크] 비대면 신용대출 가능 여부 간편 조회 URL 2718 (고객센터: 1599-3333),0
이거 진짜 도움 됐어 공유할게 URL 7150,0
이벤트 참여는 은행 홈페이지에서 직접 확인하세요. URL 229,0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 9050,0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 5661 (고객센터: 1661-3000),0
우리 다음 약속 이 링크 참고하자 URL 4080,0
모르는 번호로 온 문자는 반드시 확인 후 삭제하세요. 6801,0
[보건복지부] 독감 예방접종 대상자에게 안내드립니다. 가까운 보건소 문의 5506 (고객센터: 129),0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 8687 (고객센터: 100),0
[경찰청] 스미싱 문자 주의. 출처 불분명한 링크 클릭 금지 8809 (고객센터: 182),0
엄마가 이거 보라고 했어 URL 1194,0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 1692 (고객센터: 100),0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 2684,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 5936 (고객센터: 1588-0075),0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 6586 (고객센터: 1661-3000),0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 3568 (고객센터: 1577-8000),0
안전신고 앱은 여기에서 설치할 수 있습니다. URL 5921,0
친구가 이 링크 꼭 보라던데? URL 1435,0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 7080 (고객센터: 100),0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 423 (고객센터: 02-2100-3399),0
택배조회는 공식 사이트에서만 가능합니다. URL 1522,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 4305 (고객센터: 1577-8000),0
친구가 이 링크 꼭 보라던데? URL 3998,0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 2299 (고객센터: 120),0
[LG U+] 신규 가입 이벤트. 요금할인 + 사은품 URL 1746 (고객센터: 1544-0010),0
이번 주말 어디 갈지 정리된 거야 URL 7754,0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 4024 (고객센터: 100),0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 2748 (고객센터: 100),0
공공기관은 절대 문자로 계좌번호를 묻지 않습니다. 1740,0
우리 다음 약속 이 링크 참고하자 URL 1067,0
이번 주말 어디 갈지 정리된 거야 URL 6732,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 1022 (고객센터: 1588-0075),0
택배조회는 공식 사이트에서만 가능합니다. URL 64,0
이번 주말 어디 갈지 정리된 거야 URL 4443,0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 9723 (고객센터: 1588-9999)",0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 4153 (고객센터: 120),0
[SKT] 데이터 리필 쿠폰 선착순 증정! URL 9383 (고객센터: 100),0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 373 (고객센터: 1588-9999)",0
모르는 번호로 온 문자는 반드시 확인 후 삭제하세요. 9210,0
친구가 이 링크 꼭 보라던데? URL 4500,0
이번 주말 어디 갈지 정리된 거야 URL 6130,0
이거 너 예전에 찾던 거 아니야? URL 4218,0
이거 너 예전에 찾던 거 아니야? URL 9313,0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 3447,0
[농협은행] 스마트뱅킹 첫 가입 시 스타벅스 쿠폰 증정 URL 3635 (고객센터: 1661-3000),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 2895,0
모르는 번호로 온 문자는 반드시 확인 후 삭제하세요. 2452,0
택배조회는 공식 사이트에서만 가능합니다. URL 5328,0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 1160 (고객센터: 1588-5000),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 4070,0
[근로복지공단] 산재보상 신청 결과는 홈페이지에서 확인 가능합니다. 7522 (고객센터: 1588-0075),0
이거 진짜 도움 됐어 공유할게 URL 3250,0
"[KB국민은행] 간편하게 계좌개설하고, 최대 5% 혜택 받으세요! URL 2221 (고객센터: 1588-9999)",0
[KT] 인터넷+TV 가입 시 최대 혜택 지급! URL 1017 (고객센터: 100),0
이번 주말 어디 갈지 정리된 거야 URL 7579,0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 9437,0
[LG U+] 신규 가입 이벤트. 요금할인 + 사은품 URL 4314 (고객센터: 1544-0010),0
[우리은행] 환전 수수료 최대 90% 할인. 지금 신청하세요 URL 3528 (고객센터: 1588-5000),0
[환경부] 대기오염 농도 높음. 차량 2부제 시행에 협조 바랍니다. 4710 (고객센터: 1577-8866),0
인증서 재발급은 은행 앱을 통해 직접 하세요. URL 983,0
[LG U+] 신규 가입 이벤트. 요금할인 + 사은품 URL 9658 (고객센터: 1544-0010),0
모르는 번호로 온 문자는 반드시 확인 후 삭제하세요. 6325,0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 821 (고객센터: 02-2100-3399),0
친구가 이 링크 꼭 보라던데? URL 2180,0
이런 문자 받으면 의심하고 절대 클릭하지 마세요. URL 9096,0
[신한은행] 적금 가입하고 치킨쿠폰 받자! 이벤트 참여 URL 9493 (고객센터: 1577-8000),0
[행정안전부] 폭염주의보 발효. 무더위쉼터 위치 확인 바랍니다. 1763 (고객센터: 02-2100-3399),0
드디어 나도 이거 샀어 ㅋㅋ 너도 봐봐 URL 1726,0
[서울시청] 내일 오전 미세먼지 ‘나쁨’ 예보. 실외활동 자제 권고 8706 (고객센터: 120),0
